"region","indicator","Unit","Date","Value"
"Iowa","Pupil/Teacher Ratios in Public Elementary and Secondary Schools","Rate","2006","13.55067"
"Iowa","Pupil/Teacher Ratios in Public Elementary and Secondary Schools","Rate","2007","13.44218"
"Iowa","Pupil/Teacher Ratios in Public Elementary and Secondary Schools","Rate","2008","13.5579933817191"
"Iowa","Pupil/Teacher Ratios in Public Elementary and Secondary Schools","Rate","2009","13.7224468956243"
"Iowa","Pupil/Teacher Ratios in Public Elementary and Secondary Schools","Rate","2010","14.3113519742464"
"Iowa","Pupil/Teacher Ratios in Public Elementary and Secondary Schools","Rate","2011","14.3074572647415"
"Iowa","Pupil/Teacher Ratios in Public Elementary and Secondary Schools","Rate","2012","14.2480496142558"
"Iowa","Pupil/Teacher Ratios in Public Elementary and Secondary Schools","Rate","2013","14.2093672706315"
"Iowa","Pupil/Teacher Ratios in Public Elementary and Secondary Schools","Rate","2014","14.1606805722102"
"Iowa","Public High School Graduates","Number","1990","31796"
"Iowa","Public High School Graduates","Number","2000","33926"
"Iowa","Public High School Graduates","Number","2004","34339"
"Iowa","Public High School Graduates","Number","2005","33547"
"Iowa","Public High School Graduates","Number","2006","33693"
"Iowa","Public High School Graduates","Number","2007","34127"
"Iowa","Public High School Graduates","Number","2008","34573"
"Iowa","Public High School Graduates","Number","2009","33926"
"Iowa","Public High School Graduates","Number","2010","34462"
"Iowa","Public High School Graduates","Number","2011","33853"
"Iowa","Public High School Graduates","Number","2012","33230"
"Iowa","Public High School Graduates","Number","2013","32548"
"Iowa","Public High School Graduates","Number","2014","32600"
"Iowa","Public High School Graduates","Number","2015","32640"
"Iowa","Public High School Graduates","Number","2016","32820"
"Iowa","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","1990","4452.76647402182"
"Iowa","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","1991","4679.1413426"
"Iowa","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","1992","5096"
"Iowa","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","1993","5256.9562515"
"Iowa","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","1994","5288.448809"
"Iowa","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","1995","5483.1533437"
"Iowa","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","1996","5771.7372346"
"Iowa","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","1997","6047.3931156"
"Iowa","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","1998","6295.1701887"
"Iowa","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","1999","6548.1310285"
"Iowa","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","2000","6925.00392673489"
"Iowa","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","2001","7340.2988507"
"Iowa","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","2002","7713.5659974"
"Iowa","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","2003","7943.3056284"
"Iowa","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","2004","8016.66603170581"
"Iowa","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","2005","8341.08976057859"
"Iowa","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","2006","8459.61303144981"
"Iowa","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","2007","8788.54915186656"
"Iowa","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","2008","9127.68375523917"
"Iowa","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","2009","10481.6835776457"
"Iowa","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","2010","10523.5491692988"
"Iowa","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","2011","10565.1294415084"
"Iowa","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","2012","10748.1736178216"
"Iowa","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","2013","10914.8637427509"
"Iowa","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","2014","11358.7230405362"
"Kansas","18- to 24-Year-Olds Who Were High School Completers","Percent","2000","78.3083506346221"
"Kansas","18- to 24-Year-Olds Who Were High School Completers","Percent","2009","85.1139"
"Kansas","18- to 24-Year-Olds Who Were High School Completers","Percent","2011","85.3256"
"Kansas","18- to 24-Year-Olds Who Were High School Completers","Percent","2012","86.025"
"Kansas","18- to 24-Year-Olds Who Were High School Completers","Percent","2013","87.2144"
"Kansas","18- to 24-Year-Olds Who Were High School Completers","Percent","2014","86.4669"
"Kansas","Population 25 Years Old and Over Who Have Bachelor's or Higher Degree","Percent","2000","25.8"
"Kansas","Population 25 Years Old and Over Who Have Bachelor's or Higher Degree","Percent","2009","29.7577"
"Kansas","Population 25 Years Old and Over Who Have Bachelor's or Higher Degree","Percent","2011","30.4874"
"Kansas","Population 25 Years Old and Over Who Have Bachelor's or Higher Degree","Percent","2012","30.1706"
"Kansas","Population 25 Years Old and Over Who Have Bachelor's or Higher Degree","Percent","2013","30.8557"
"Kansas","Population 25 Years Old and Over Who Have Bachelor's or Higher Degree","Percent","2014","20.0731"
"Kansas","Enrollment in Public Elementary and Secondary Schools","Number","1990","437034"
"Kansas","Enrollment in Public Elementary and Secondary Schools","Number","1995","463008"
"Kansas","Enrollment in Public Elementary and Secondary Schools","Number","2000","470610"
"Kansas","Enrollment in Public Elementary and Secondary Schools","Number","2001","470205"
"Kansas","Enrollment in Public Elementary and Secondary Schools","Number","2002","470957"
"Kansas","Enrollment in Public Elementary and Secondary Schools","Number","2003","470490"
"Kansas","Enrollment in Public Elementary and Secondary Schools","Number","2004","469136"
"Kansas","Enrollment in Public Elementary and Secondary Schools","Number","2005","467525"
"Kansas","Enrollment in Public Elementary and Secondary Schools","Number","2006","469506"
"Kansas","Enrollment in Public Elementary and Secondary Schools","Number","2007","468295"
"Kansas","Enrollment in Public Elementary and Secondary Schools","Number","2008","471060"
"Kansas","Enrollment in Public Elementary and Secondary Schools","Number","2009","474489"
"Kansas","Enrollment in Public Elementary and Secondary Schools","Number","2010","483701"
"Kansas","Enrollment in Public Elementary and Secondary Schools","Number","2011","486108"
"Kansas","Enrollment in Public Elementary and Secondary Schools","Number","2012","489043"
"Kansas","Enrollment in Public Elementary and Secondary Schools","Number","2013","496440"
"Kansas","Enrollment in Public Elementary and Secondary Schools","Number","2014","498600"
"Kansas","Enrollment in Public Elementary and Secondary Schools","Number","2015","502100"
"Kansas","Enrollment in Public Elementary and Secondary Schools","Number","2016","504800"
"Kansas","Average Daily Attendance in Public Elementary and Secondary Schools","Number","1990","388986"
"Kansas","Average Daily Attendance in Public Elementary and Secondary Schools","Number","2000","426853"
"Kansas","Average Daily Attendance in Public Elementary and Secondary Schools","Number","2001","413670"
"Kansas","Average Daily Attendance in Public Elementary and Secondary Schools","Number","2002","419285"
"Kansas","Average Daily Attendance in Public Elementary and Secondary Schools","Number","2003","415529"
"Kansas","Average Daily Attendance in Public Elementary and Secondary Schools","Number","2004","415529"
"Kansas","Average Daily Attendance in Public Elementary and Secondary Schools","Number","2005","411455"
"Kansas","Average Daily Attendance in Public Elementary and Secondary Schools","Number","2006","407812"
"Kansas","Average Daily Attendance in Public Elementary and Secondary Schools","Number","2007","422142"
"Kansas","Average Daily Attendance in Public Elementary and Secondary Schools","Number","2008","418751"
"Kansas","Average Daily Attendance in Public Elementary and Secondary Schools","Number","2009","418495"
"Kansas","Average Daily Attendance in Public Elementary and Secondary Schools","Number","2010","435745"
"Kansas","Average Daily Attendance in Public Elementary and Secondary Schools","Number","2011","443131"
"Kansas","Average Daily Attendance in Public Elementary and Secondary Schools","Number","2012","454740"
"Kansas","Average Daily Attendance in Public Elementary and Secondary Schools","Number","2013","453778"
"Kansas","Average Daily Attendance in Public Elementary and Secondary Schools","Number","2014","454681"
"Kansas","Public Elementary and Secondary Teachers","Number","2000","32742"
"Kansas","Public Elementary and Secondary Teachers","Number","2005","33608"
"Kansas","Public Elementary and Secondary Teachers","Number","2007","35359"
"Kansas","Public Elementary and Secondary Teachers","Number","2008","35883"
"Kansas","Public Elementary and Secondary Teachers","Number","2009","34700.1"
"Kansas","Public Elementary and Secondary Teachers","Number","2010","34643.8"
"Kansas","Public Elementary and Secondary Teachers","Number","2011","37407.3"
"Kansas","Public Elementary and Secondary Teachers","Number","2012","41243.2"
"Kansas","Public Elementary and Secondary Teachers","Number","2013","38152.9"
"Kansas","Public Elementary and Secondary Teachers","Number","2014","37659.08"
"Kansas","Pupil/Teacher Ratios in Public Elementary and Secondary Schools","Rate","2000","14.3732820230896"
"Kansas","Pupil/Teacher Ratios in Public Elementary and Secondary Schools","Rate","2005","13.91112"
"Kansas","Pupil/Teacher Ratios in Public Elementary and Secondary Schools","Rate","2006","13.30158"
"Kansas","Pupil/Teacher Ratios in Public Elementary and Secondary Schools","Rate","2007","13.24401"
"Kansas","Pupil/Teacher Ratios in Public Elementary and Secondary Schools","Rate","2008","13.1276649109606"
"Kansas","Pupil/Teacher Ratios in Public Elementary and Secondary Schools","Rate","2009","13.6739951758064"
"Kansas","Pupil/Teacher Ratios in Public Elementary and Secondary Schools","Rate","2010","13.9621230927323"
